C10511548	公积金	公积金查询、房贷、提取、缴存四大攻略为一体的公积金管理工具。随时随地查询您的社保公积金账户的参保缴金状态，查询您在城市所缴纳公积金的详细情况。 ----------【特色功能】---------- 【业务流程】方便职工及时查询了解公积金提取、缴存、贷 款业务的办理流程。 【工具查询】房贷计算器、提前还款计算器、个税计算器、存款利率、存款利息
C10157957	欢乐斗地主	欢乐斗地主:★经典斗地主又有新的玩法了，二人即可开始游戏，2016年必玩的棋牌游戏，更爽更快更好玩更刺激！ ★炸弹爽翻天！一局定生死，一局变土豪，一局屌丝逆袭升高富帅！ ★ 大礼包，VIP皇冠，100倍率，赢话费，无作弊。美女爱自拍！  ★★★游戏特色★★★  1.二人玩法，不再被菜鸟组团坑； 2.时间更短，等车等女友不再愁； <br
C10527102	个人信用报告查询	个人信用报告查询是一款权威的信用查询软件，提供免 费的信用评估服务！ 通过专业的信用查询系统，可以快速查询用户的个人征信报告。查询信息涵盖个人征信报告、信用卡信息、贷 款信息、公共记录、查询记录等。 【功能】  安 全：通过银行提交查询申请，严格保密您个人信息 便捷：不再银行排队，提交申请24小时内可获取信用报告 信息全：信用查
C10438187	9188公积金	9188公积金主要为各地区提供查询公积金、公积金提取与贷 款相关讯息、精 确的提取测算和贷 款测算等功能，让您足不出户，即可随时随地知晓公积金的第 一资讯与政策，轻松解决公积金提取、贷 款、转移等相关问题，是您贴身的公积金管家。 覆盖全国400余大中小城市的公积金查询，北京公积金、上海公积金、深圳公积金、成都公积金、重庆公积金等多个地区的公积金查询<b
C10308793	配音秀	配音秀:全民恶搞E-CUP，周周大奖等你拿！ 是否想过你的声音会出现在电影里？是否想过与你的超级偶像来“搭戏”？来吧，这里就是实现你梦想的地方，也许你对配音并不专业，也许你没有“中国好声音”，但这都不重要，因为在这里一切只是为了简单和快乐。亮出你的声音，展现你的个性，发挥你的创意，制作一部属于你的“大片“，与大家一起分享，让我们将娱乐进行到底！
C121952	虎扑体育	虎扑体育有关于NBA，欧洲杯，奥运会，中超，CBA，美洲杯，欧冠，英超，西甲，德甲，意甲，欧联等的一切：直播，新闻，视频，数据和讨论。让你享受与百万球迷一起看球聊球的乐趣。（原虎扑看球） - 篮球：nba、NBA总决赛、CBA既快又专业的赛事直播、实时新闻、趣味竞猜、数据统计等，直观展示球员投篮分布图、投篮热图、臂展等资料； - 足球：涵盖欧洲杯
C160104	南方航空	南方航空全网底价 ，买贵全额赔付 亲民价格，南航品质！欢迎加入明珠会员行列，享受定制化尊贵体验！  【服务说明】 南航APP是一款集机票预订、行程管理、手机值机、会员管理、客票验真、航班动态等常用功能于一体的手机客户端。APP专享活动使您购票更低价，预订更方便！   【功能特点】 机票预订—掌上预订国内/国际单程/往
C10216268	LOFTER	新版LOFTER从logo到视觉体验；更轻，更年轻。无止境的美是我们一直追求的事。 2016，我们想带着全新的样子，与你在一起。   网易LOFTER是一款记录生活的时尚图片社交APP，超过2000万年轻人都在玩。每天都有超过500万幅作品诞生，汇聚了领域内的各界牛人。玩贴纸，打标签，聊话题，随时随地和牛人交朋友。   网易LO
C10270828	广西移动手机营业厅	广西移动手机营业厅是广西移动官方手机客户端APP，专为广西移动客户打造的自助服务移动营业厅， 7x24小时为您提供秒查流量及话费、一键业务办理退订、每月惠享福利回馈等专属服务！ 【基本功能】 1.秒查业务：流量、话费、余额、积分、消费账单等随时查询 2.秒办业务：资费变更、通话优惠包、亲情网/友情网等业务一键办理退订 3.秒充话费：支
C10264111	合拍在线	【产品介绍】 合拍在线是一家成立近4年的中国领军的P2P网贷理财公司，国内P2P网络借贷理财行业的首批成员，也是目前行业的领军企业之一。实缴资本金1亿元人民币，预期年化收益12-15%，全额本息担保，累计成交额突破146亿，近百万投资人共同信赖，从未让任何投资人受到本金收益损失。 【新手福利】 1、百万现金大派送，来就送268元； 2
C10218817	大乐透	旺彩彩票品牌系列产品大乐透拥有查开奖结果、看走势图，预测分析选号等强大功能，3000多位真实专家在线预测，千万彩民在线交流分享经验和选号，大大提高中奖率！大乐透软件具有界面大气美观、操作方便易用、开奖号码数据及时等特性。可以为彩民朋友提供一个随时随地看开奖，随时随地选号投注的软件。可以模拟投注站选号，方便快捷。 核心功能： 1.开奖公告：包含双色
C10402066	招商银行信用卡办卡	招商银行信用卡办卡:为您提供包括招行普卡、金卡、白金卡、大额取现卡、特色主题卡、航空卡超市/商场购物卡、车主卡、网络联名卡、酒店/商旅卡、女人卡、校友卡等上百种信用卡快速办卡服务，帮助您迅速找到合适的信用卡，直链招行官网办卡渠道！ ★★★功能亮点★★★ 【极速官方办卡】  覆盖全国主流城市，上百种招商银行信用卡快速办卡服务，在线填表更有开卡好礼相送，点点手机随
C10501874	公积金查询	公积金查询:一款实用便捷的住房公积金余额查询工具。 随时随地查询您的社保公积金账户的参保缴金状态，查询您在城市所缴纳公积金的详细情况。您只需输入身份证号和公积金账号就能查询到您的公积金余额，自动记录查询历史。 帮助缴存职工随时了解所在城市公积金中心发布的通知及政策、方便职工及时查询了解公积金提取、缴存、贷 款业务的办理流程、提供公积金余额查询、业务办理网点查
C10406032	工商银行信用卡办卡	工商银行信用卡办卡:为您提供包括工行普卡、金卡、白金卡、大额取现卡、特色主题卡、航空卡超市/商场购物卡、车主卡、网络联名卡、酒店/商旅卡、女人卡、校友卡等上百种信用卡快速办卡服务，帮助您迅速找到合适的信用卡，直链工行官网办卡渠道！ ★★★功能亮点★★★ 【极速官方办卡】  覆盖全国主流城市，上百种工商银行信用卡快速办卡服务，在线填表更有开卡好礼相送，点点手机随
C26344	字体管家	字体管家:各大市场吐血推荐，装机必备字体应用！  楷书、行书、草书、隶书……千种字形皆囊括 可爱、酷炫、文艺、花哨……万般风格俱齐全  只有你没见过，没有你换不了的。所以，手机换字体，一个就够了~\(≧▽≦)/~  【潮流字库】手写体、花哨体、楷书、行书、隶书……字体不跟风，换字体根本停不下来   【简约界面】简易操作，
C10420455	福彩3D	专门为福彩3D爱好者量身打造的一款双色球手机购彩软件，专业过滤分析，时刻把握开奖走势规律，推送双色球官方资讯，全方位服务于双色球购彩的手机应用，备受彩民青睐！千万用户齐声推荐，奖金已破3亿，更培养数百名百万富翁， 特点介绍： 【彩种全面】14个热门彩种50多个玩法全线覆盖。支持双色球、大乐透、时时彩、11选5、福彩快3等彩种购买、还包含竞彩篮球、
C10301120	宝宝巴士	如果你只想要1款早教应用，下载【宝宝巴士】就够了！ 儿歌、动画、唐诗、算数、故事、基础认知、智能对话……你想给宝宝的，【宝宝巴士】全部都有！  【宝宝巴士】更新啦~奇奇的冰淇淋店开张啦！想要吃什么口味的冰淇淋，自己动手做出来吧~【宠物家园】开放了哦~快来喂食、装扮小宠物吧~和小宠物互动升级，让宠物变得更加的酷炫吧~奇奇的礼物盒也新增好多惊喜
C10363499	转转	“转转”是58赶集集团倾力打造的闲置二手交易平台。在转转，我们努力让买卖闲置物品这件事变得更轻松！  买卖二手手机，专业质检有保障。有质保，放心买；帮验机，卖得快。 买卖家具家电，专业服务更省心。能维修，才靠谱；帮运输，超方便； 转转，更专业的二手交易平台。  在转转，每一件物品都支持担保交易，你可以先验货后付款； 
C10318663	高朋汇	高朋汇:永远不要相信朋友间办事不谈钱这种鬼话！ 花钱办事，办事赚钱，才是世界上最性感的人际关系！ 你可以在这里发布需求，支付酬金，彻底告别现实人际中人托人办事的酸苦！ 更可以在这里把你的兴趣和闲置才华变现，让你的价值，全部用钱来体现！  信誉值加持，妥妥的卖艺不卖身。 能人为你服务，刀刀戳中你的痛点！（莫名戳中我自己的笑点，简直
C10072662	新概念英语	新概念英语:新概念应用包含新概念1-4全册有声英语教程。超酷的书籍阅读学习体验，配以核心单词、精心详解、课程辅助练习题目，并可灵活设置显示字体、设置顺序播放体验，在手机上轻松完成英语学习。 在线教育国民品牌-沪江网，提供优质完善的在线教育服务，丰富多彩的课程涵盖各类学习服务，其中包括英语，日语，韩语，法语，各类方言及德法西泰小语种；大学CET考试，四级，六级，口语
C10406578	愤怒的小鸟变形金刚	愤怒的小鸟变形金刚:3D动作射击冒险大制作——Angry Birds与变形金刚大会师！火种源蛋已将鸟蛋变形为一个个疯狂的机器人，正在摧毁猪猪岛。谁能阻挡其锋芒？！博派鸟，出发！ 你可曾看见异种机器 Angry Bird？进入博派鸟！这是一群胆气冲天的英雄俊杰，Red化身擎天柱，Chuck装扮大黄蜂……其余人物，稍后还会一一登场。他们都配备激光武器，变形成为汽车。还有，他们
C10372099	微家园	微家园是一款专业的幼儿园、家长共育互动云平台， 家长可以通过手机端，便捷地与老师进行即时交流，随时了解幼儿情况。也可以接收到来自幼儿园的通知、活动记录以及照片等信息。同时为家长提供分享和记录宝宝成长的亲子圈，家人们互邀共同记录孩子精彩的成长。微家园为幼儿园、老师和家长提供了一个健康、安全、及时的互动云平台。 【功能特色】 家园互动 家长与教师之间日常的沟通交
C10250520	章鱼输入法	应用介绍： 章鱼输入法是一款极智、快捷、好玩的高颜值新生代手机中文输入法，支持9键/26键拼音、语音、笔画、手写、智能中英文输入等方式。创新开创一字一键，可大幅提升输入效率。力求优化用户输入体验的快捷性，让输入更畅快，让表达更自由。  曾获数字尾巴、APP狗、APP菌、少数派、小众软件、36氪Next等媒体的好评推荐。 【亮点功能】 
C10397908	火眼作业	上班忙碌一天下班还要回家继续“工作”－给孩子辅导作业？ 孩子家庭作业没做好，家长经常被老师像训孩子一样训？ 孩子家庭作业越来越难，家长辅导作业开始力不从心？ 孩子做作业没人辅导，越来越不爱做作业？成绩越来越差？ 没关系，使用火眼作业，做好的作业拍一下，名师真人在线检查辅导！ 名师在线班主任，每周为你提供孩子的学情报告！通过孩子的
C10163674	TXT免费全本电子书	TXT免费全本电子书:【产品简介】 超快、超全、超新的全本小说电子书下载阅读软件。小说随身，阅读随心，丰富的资源，内容分类包括宫廷穿越、都市言情、玄幻奇幻、影视剧本、灵异科幻、武侠仙侠、青春校园、竞技游戏等，还等什么，快来体验随身阅读的乐趣。  【产品特点】 1. 小说索引覆盖广、内容全，拥有千万以上的小说资源，种类丰富。 2. 连载书籍智能更新，书
C10524696	反恐特战队2：斩首行动	【精彩内容，现在就要】 2016年腾讯视频内容巨幕打开，《奔跑吧兄弟》第四季重磅回归！盗墓题材开山鼻祖《鬼吹灯》、热门IP《九州•天空城》、《少年股神》、《重生之名流巨星》、《诛仙·特别篇》等顶级大剧独家揽入；NBA赛事独家全网高清直播，给你独有的上帝视角；HBO独家官方授权播放平台，《权力的游戏》、《CSI》只等你来，一起嗨翻2016！ <br
C10404777	美团开店宝	1、免费开店 通过手机号注册即可免费成为美团开店宝的合作商户！ 2、手机验券 在手机上输入验证码或者扫描二维码即可完成美团券验证，一键查看验证历史。 3、评价管理 通过美团开店宝，卖家可以及时查看用户对团购项目的点评，及时互动，获取好评。 4、项目管理 查看团购项目状态、自助修改、设置延期，申请重新上线等. 5
C10443708	京东美识	京东美识:2.0全新上线，轻松购物体验，开启精致生活。 清凉夏季特惠，优选水果秒不停，夏日畅饮3折起，休闲零食1元购。 精选1000+进口美食，39元包邮，精致省心，正品安心。  -----发现好零食----- 1. 每日主题活动：清凉饮品，低至3折；进口大牌，放肆嗨购； 2. 商品升级：200+进口美食品牌大翻新； 3. 品
C10062866	魔漫相机	【应用介绍】 全球首款将真人拍成漫画的手机应用； 百位明星大咖推荐使用，用户数超过3亿； 2015年魔漫相机荣获Facebook最佳应用； 160多个国家下载总排名第一，最佳Android应用。 【实用功能】 拍漫画 1、一拍生成私人漫画，各种风格玩转社交平台； 2、隆重推出多款魔漫定制商品，总有一款适合你；<
C10159734	去吧皮卡丘	※  精灵卡牌对战手游  千万玩家力荐 《去吧皮卡丘》独特的模拟精灵养成玩法，百种美萌精灵助你战场取胜！组队刷怪，巨龙遗迹等你来战，击杀BOSS，怒刷碎片！装备附魔，成就战场之王！  【游戏特色】 ※巨龙遗迹 太极战场 全新版本的《去吧皮卡丘》新增巨龙遗迹刷怪战场，体现属性系的时候到了,和好友组队一起刷更过瘾，畅享团队副本战斗激
C50357	天涯社区	天涯社区，基于品质内容的社区交友平台，超过一亿的真实注册用户，随时引爆最潮的热点话题，缔造无数内涵精彩的网络词语，共同的兴趣话题激发用户随时随地微论的需求.......................
C2962	正点闹钟	正点闹钟是正点科技研发和运营的最符合国人生活习惯的生活提醒工具，包括起床闹钟、生日管家、自定义场景闹钟（还信用卡、交房租、喝水、吃药、驾照年检）等实用功能，还有影视娱乐、赛事、考试等为满足不同人群需求而创造的多种网络提醒服务，帮助用户管理时间、管理未来。  功能介绍：  √ 极简界面设计风格融合日历，让时间管理更加简单易用，按天、按月
C10082507	风水装修买房租房指南针	风水装修买房租房指南针:【买房租房看风水】 买房、租房、看房子，都要选择一个风水好的房子，才能一家行大运； 买房子后，装修也要看风水，安装风水位来装修，风水罗盘帮你找到财位，财源滚滚！ 【风水罗盘指南针实景】 怎么才能留住好运?最有利于你的风水佳位在哪里?下载应用实景勘测，罗盘在手，好运我有！  【产品特色】 1、权威：特邀风水命理大师何树
C10126869	刀塔传奇	腾讯新闻是腾讯公司为用户精心打造的一款拥有7x24小时全方位新闻报道的新闻产品，为用户提供高效、优质的资讯服务。是各个电子市场上下载最多，资讯最新最全，浏览最快、最省流量的新闻产品。  【产品特色】 -新闻报道：7×24小时不间断更新，为你带来新闻现场第一手资讯；重大、突发新闻推送，30秒到你手中 -独家栏目：众多独家栏目等你来品味，
C10442416	网易1元购	四邻社区，让生活更美好！ 四邻社区是由北京四邻科技有限公司开发，提供与物业深度融合，包括智能硬件、移动商务、社区金融服务在内的智慧社区综合解决方案。以手机为载体，以社区生活为场景，利用物联网、云计算、移动互联等信息技术，为社区居民提供更方便、快捷、舒适的生活体验。
C10297451	和聚汇	地铁通:地铁出行神器   1、24个城市的地铁数据 - 北京、上海、广州、香港、武汉、成都、重庆、南京、沈阳、深圳、苏州、杭州、天津、西安、高雄、台北、昆明、大连、长春、哈尔滨、郑州、长沙、宁波、无锡等24个城市； - 陆续会支持首尔、新加坡、东京、旧金山等大城市 - 核心功能支持离线使用。  2、信息全、更新快： -
C91556	华住	【德州最具人气的生活消费类社交应用】 德州之窗网（dzwindows.com）旗下减河社区（bbs.dzwindows.com）是德州使用第一的本地化社交应用。最具影响力的本地生活消费社交平台，每天有超过数万的同城用户在减河社区讨论本地热点新闻、爆料最新八卦、分享身边美食、晒出生活美图、参与线上线下聚会，下载减河社区APP，帮您快速找到德州共同兴趣爱好
C10165705	艺龙酒店	艺龙酒店:艺龙旅行――订酒店，用艺龙！ 专注酒店多年，老品牌，新面貌，艺龙值得信赖！  APPStore精品推荐——“员工推荐应用！ AppStore精品推荐——“旅途必备”应用！  艺龙旅行为你提供全球200多个国家50万家酒店的预订，尽享优惠低价，折上再返现； 更有贴心服务伴你安心入住，酒店预定实时确认，到店无房最高赔付首
C10089585	运满满司机	加拿大IMAX数字放映系统，江苏省首家IMAX影院。永远的梦工厂，苏州唯一国家挂牌五星级影院苏艺影城五星影城，五星观影、五星服务。苏州人自己的品牌影院。 1.丰富的电影资讯，超高清的电影片花。 2.精准找电影，发表观影评论。 3.轻松选座，快捷购票，欢乐观影。 4.影城会员卡用户在线购票服务，节省时间不排队。
C10359287	作业互助组	作业互助组:　　（2016年新学期下册书答案已经开始更新！）         我们汇集了全国各省数万本教材、练习册、试卷、寒暑假作业后面的答案，让你开开心心不担心作业的渡过每一天。 　　你是不是想最快速的解决你今天的家庭作业？ 你是不是想在几分钟内就找到你这一学期要留的家庭作业的答案？ 你的教材或练习册后面的答案是不是都被老师撕下来了? 　
C10299082	流量银行	随时随地查看流量和流量币余额； 用户将以市场较低价购取三大运营商流量包； 沃派套餐剩余流量不清零，月月转结流量币； 在流量银行内参与活动赢取流量币； 加入流量圈，赚取流量币； 流量币可充包，可购物，可赠送还可发红包； 流量币、流量包和流量券都可赠送给好友；  账户的收支明细，一览无遗更放心； 流量详情，对每个流
C10149704	最美天气	最美天气:明明高颜值，偏要拼实力。 精美、简约、大方，全球1.2亿用户的认可，只因我们更美更准更贴心。 被中国联通评为2015年度生活服务类软件（包含墨迹天气、天气通、2345天气预报，以及365日历、正点闹钟，甚至大众点评、美团、百度外卖，还有百度地图、淘宝、京东等）中很省流量的产品，一年耗费的流量为同类产品的1/4。 【软件特性】 1、界面
C118924	卡惠信用卡优惠	卡惠信用卡优惠:团购八折就美得屁颠屁颠了？！卡惠君表示不够五折都不想推荐！你造吗？！西贝 COSTA 巴黎贝甜 屈臣氏超多大品牌常年1-5折，300大元就住希尔顿，88积分来杯星巴克……卡惠帮你搜罗好了，能不能约到男神、女神，就看你了！  5年精心打造，1500万用户的忠实选择，信用卡优惠精选APP！  优惠：半价、满减、随机1-5折、买一送一、积分
C96382	拉卡拉钱包	拉卡拉钱包:【最新活动】 *** 千元借款手续费仅12元  *** 员工贷最高可贷30万元，活动期间手续费最高直减4500元 *** 海外购 一元秒杀 *** 基金费率一折  【拉卡拉介绍】 拉卡拉是新型金融服务集团，秉承普惠、科技、创新、综合的理念，打造了底层统一，用户导向的共生系统，为个人和企业用户提供支付、征信、融资、社区
C10474645	上海链家	上海链家:● 更多客户选择，引领上海 ● 更多真房源，上新快、推荐准 ● 亿元五大保障，购房更安心 ● 手机匿名微聊，防骚扰、更私密   功能特色： 【全行业独家数据】 小区成交历史、客户看房记录，让您快速辨别房源冷热度，帮您做最合理的买房决策 【个性化房源动态信息】 房源调价早知道、经纪人随时聊，让您彻底摆脱信息
C10291795	汽车超人商户版	汽车超人商户版，是为汽车超人加盟店量身定做的一款管理自家店面的移动软件。功能简单实用，即学即会。  【财务管理】:财务自助提款，流程快捷简单。  【业绩分析】:门店收益统计分析，赚钱更有动力。  【整点促销】:每日促销活动更丰富，进好货还能更便宜  【我的商品】:自家商品更多曝光，再也不愁没生意。 <br
C10188248	寺库奢侈品	寺库奢侈品:707八周年庆，不过节只过瘾，预热期间，每日开启一个国际大牌，周年庆当天上千品牌全场满减，各种潮流尖货激情24小时。  【8000万用户下载】 2008年诞生的寺库是全球最大奢侈品电商，买奢侈品，上寺库。 【大牌云集，“包”治百病】 经营的国际大牌包括：Hermes、Hugo boss、Dolce&Gabbana、LV、Arma
C10303424	全民夺宝	不要怀疑，只需1块钱就有机会买到上万块的数码产品，全民夺宝给你一切皆有可能！现在下载全民夺宝，立即体验全新的一元购物！   **************万人亲测，强烈推荐！********************   在全民夺宝，体验全新的一元购物方式，实现自己一元收获至潮至热商品的梦想。   【完成梦想，只需一元】 上百
C10145675	泡泡龙亚特兰蒂斯	泡泡龙亚特兰蒂斯:一款令人着迷的泡泡龙游戏。在经典的游戏模式中增加了独有的BOSS战，每个场景都 有独特的守护者等待你的挑战。多种多样的奇趣道具供你使用。打BOSS，秀操作，耍道具让你爱不释手。欢乐之旅由一段美丽的故事带你进入。前所未有的体验，带给你神奇的亚特兰蒂斯之旅。
C10167041	乱斗西游2	乱斗西游2:网易游戏出品 超人气MOBA手游，现已全面革新！ 酣畅淋漓的MOBA对战震撼来袭。快约战好友，组队加入亿万玩家的战局！ IET、NEST电子竞技大赛指定项目。2016，玩游戏，就该试试这个！ ●【超人气MOBA手游】，亿万玩家的MOBA战场，每日上演80,000,000场激烈对线交锋。 ●最酣畅的全平台【同步MOBA对战】体验。
C10327431	拉勾	拉勾网（www.lagou.com），专为拥有3至10年工作经验的资深互联网从业者，提供工作机会的垂直招聘平台。 百度、腾讯、阿里、奇虎360……你所知道的互联网公司，都在这里找人！  ［职位搜索］ 多维度职位搜索，精确找到心仪高薪工作； ［投递动态］ 随时掌握简历投递进度，接收面试通知，好机会不容错过； ［企业邀约
C10510451	一元爱购	拉勾网（www.lagou.com），专为拥有3至10年工作经验的资深互联网从业者，提供工作机会的垂直招聘平台。 百度、腾讯、阿里、奇虎360……你所知道的互联网公司，都在这里找人！  ［职位搜索］ 多维度职位搜索，精确找到心仪高薪工作； ［投递动态］ 随时掌握简历投递进度，接收面试通知，好机会不容错过； ［企业邀约
C54699	1905电影网	1905电影网:1、 三十余万部正版高清电影，上万余部独家高清免费影片任您挑选和观看，给您最震撼的视觉呈现和观影体验。 2、 特色专题或独家期刊，让您随时翻阅掌上电影读物，了解好莱坞影星最新、最全的电影资讯；跟着专题观看各类大片集锦，补电影更补脑洞。 3、 同步CCTV6电影频道优质资源，实时看直播，每日播放热门大片及电影资讯，同时为您提供最稳定、最流畅的播放体
C10016440	指划修图 Snapseed	指划修图 Snapseed:《指划修图（Snapseed）》将成为您每天都要使用的*一个相片应用程序。只要您指尖轻触,它就会使任何相片变得不同凡响,给您带来充满乐趣的高品质相片体验。使用数码摄影软件领导者开发的极其高级的功能,任何人都可以轻松增强、转换和分享他们的相片。使用“环境”来制造特别适合颜色和纹理的深度和自然饱和度。调整白平衡、饱和度、对比度等。 以上描述中存在违反广告法
C10487329	圣斗士星矢：重生	圣斗士星矢：重生:正版即时动作RPG手游，下载就送四星黄金圣斗士！！ 东映授权正版手游，圣斗士三十周年纪念版！！ 车田正美亲笔监修，100%动漫还原经典之作！！ 小宇宙燃烧起来吧，赶紧加入与十亿“圣斗士”热血重生！！ 参与游戏各种活动，有机会获取精美手办、日本圣斗士朝圣之旅！！  更多特色一并呈现： · 超爽连击手感，必杀奥义随心释放
C55044	口袋故事	听儿歌童谣、儿童故事、胎教音乐、睡前童话、儿童英语、唐诗三百首、三字经、弟子规、小学课文就用口袋故事，孩子想听的这里都有，还有孩子众多爱看的动画片资源。海量正版精品儿童故事库！  在国内大型儿童听读应用中，口袋故事名列榜首，2000万家长的共同选择！  【产品特色】 原创作品：优秀儿童故事作家创作。包括沈石溪，梅子涵，郑春华，彭
C10359290	互动作业	互动作业:　　（2016年新学期下册书答案已经开始更新！） 　　作业好帮手，轻松找到你今天的作业答案 　　这里有你2015年的所有家庭作业的全部答案哦~ 　　各省数万本的教材、练习册、试卷、寒暑假后面的答案都在这里! 　　你会担心交的作业答案不对被老师批评吗? 　　你希望在做出一道题后知道答案对错吗? 　　你希望看看自己解题思路意外
C10144389	记加班	告别纸笔记加班，加班费不怕算错，月收入提前知道，日历记录更方便！  “记加班”是目前被众多打工人群喜爱和推荐的记录加班工时、日历记账产品！ “记加班”记录加班时间，计算加班工资，月工资，避免被黑心老板坑！内嵌交友社区----找朋友、找对象、找闺蜜、找老乡、找兴趣、爆爆工资、记加班、大嘴巴聊八卦、聊糗事、匿名搭讪、找美图、秀恩爱、听音乐、发自拍。忙
C10563626	铠甲勇士英雄归来	新一代3D竖版动作跑酷游戏《铠甲勇士英雄归来》震撼来袭！游戏在沿袭传统闯关经典玩法的基础上，首创高空飞驰玩法！电影级画面带你走进恢宏的铠甲勇士冒险世界，史诗级原创关卡任您自由探索酣畅闯关，更有激情的BOSS战役、无尽经典模式和正版游戏剧情带来非凡体验！赶快加入《铠甲勇士英雄归来》，和铠甲勇士一起开启3D新冒险！还原经典的人物形象，紧张刺激的关卡冒险，畅快淋漓
C10059867	爱奇艺啪啪奇	爱奇艺啪啪奇:  主要功能，全部免费，任你创作：  【分镜头拍摄】不限时长的拍摄神器，支持分镜头拍摄，方便后期剪辑。 【视频裁剪】把视频分割成多段，任意删除或拖动顺序，留住最精彩的部分 【运动镜头模拟】视频裁剪可以完美支持16:9宽屏尺寸，9:16尺寸的视频还可以模拟运动镜头效果。 【魔幻镜头】快镜头支持2倍、4倍变速；慢镜头支持-1/2倍
C10136467	多玩约战	多玩约战移动版（原YY视听），电脑用YY，手机用YY视听！ 这里有美女秀场，游戏直播，才艺表演，更能随时随地聊天语音互动。 多玩约战，屌丝逆袭女神的聊天交友神器，数千万单身男女的不二之选！  ——————【多玩约战重磅来袭】————— 美女主播大比拼，精彩纷呈新玩法。万般才艺，八仙过海，每局两位主播，PK值定胜负。多种道具，攻击
C10307788	少儿趣配音	少儿趣配音是一款通过给动画片配音的方式练习英语口语的App。通过UGC频道整合经典新潮的动漫、英文儿歌、经典教材等视频，打造最全的少儿视频类外语口语学习系统，让孩子们在玩转配音的同时，不知不觉提高英语口语水平。 特色介绍： 1.素材丰富：欧美国家流行的儿童动画、各类型儿童绘本、时尚英文歌，题材丰富的视频素材，应有尽有！  2.经典教材：各年
C10064044	大麦	大麦网App是中国领先的休闲娱乐演出票务网站，为用户提供演唱会、话剧、音乐会、歌剧、舞蹈、芭蕾、戏剧、体育比赛、电影等演出票，满足亿万用户走入演出现场的愿望；  【新活动】 活动设置：家用电动刨冰机绵绵冰机 奖项设置：共10个名额，每人1个。 【项目简介】 燥热的夏季，吃上一口冰爽的冰沙，瞬间有一种透心凉的感觉，爽爆了有没
C10522812	网商银行	浙江网商银行是经中国银监会批准设立的股份制商业银行，纯互联网运营，于2015年6月25日正式开业。网商银行以服务小微企业、支持实体经济、践行普惠金融为使命，希望做互联网银行的探索者和普惠金融的实践者，为小微企业、个人创业者提供高效、便捷的金融服务。
C10469062	LIFE	LIFE，可终身相伴的家居良品集，坚持的是带来理想品质生活。在这里除了有各种「超值」的家居美物，还有你每个生活片段的「必需品」。如果你曾憧憬被上品之物环抱的生活，那么LIFE就是你的好物图鉴。当你身处每一件都是精挑细选而得的物品之中时，内心会安定而满足。所以，LIFE是你追求美好生活路上的一个好伴侣。  在这里你会发现： 【网红达人的专栏】
C10195951	51公积金管家	51公积金管家:公积金查询、房贷、提取、缴存； 全新住房公积金政策详情为您解读； 联合各大银行推出理财产品供你挑选； 租房买车买房找工作创业都能用得到。  强大功能： *公积金查询* 【安全保障】中国人寿安全保障。 【覆 盖 广】中国400多县市公积金都能查。 【工 具 多】智能计算房贷、还款、个税、利息、税费。 
C10484225	连我·LINE	LINE 全球44个国家排名第1的免费通话、免费连我·LINE版本：15060402 更新时间：2016-07-01
C10428365	四人麻将	还在为“三缺一”苦恼？ 人们都在玩“四人麻将”呢----这是一款全新设计的四人对战麻将游戏，手指轻点，就可随时随地跟牌友搓起来，不用再找张三叫李四来凑角，轻松享受四人对战血拼的爽快刺激。 四人麻将，秉承最正宗的国标玩法，加以更智能AI、更精彩牌局以及全新的画风，带来2016四人麻将对战新体验。 【游戏特色】 最正宗国标玩法，轻松易上手 <b
C10263173	挖逗	挖逗:逗萌搞笑图片社区，拼图、动图、台词、动态贴纸，满屏热辣段子，爆笑图片相机，有趣的短视频，各路奇葩网红汇聚。  [功能]  1、拼图：二次元模板，搞笑场景台词文字、超in装饰，内涵段子大集合，一秒变逗逼  2、动图： biu的一下，选择1-3s连拍间隔时间，制作自己的gif动图，还可制作动图拼图，炫酷的视觉效果，炸裂图片防不胜防。  3
C10353481	熊出没之疯狂弹射2	《熊出没之疯狂弹射2》是一款休闲益智类的弹射游戏。熊大和熊二等作为游戏的主角，无惧丛林中变异的怪物，与玩家一起坐镇弹射塔，弹指间运筹帷幄，使用不同的子弹与道具击退汹涌来袭的怪物，誓死捍卫家园。紧张的弹射操作将给玩家带来简单、新颖，而又爽快、刺激的游戏体验。同时游戏将展现给玩家精致的游戏画面与丰富多样的关卡体验。
C10302316	拼好货	拼好货是一种全新的买水果方式，是真正意义的团购。用户通过发起和朋友、家人、邻居等的拼团，以更低的价格，拼团买到优质水果。  我们的初心很简单：凝聚更多人的力量，用更低的价钱买到更好的东西。 >我们深入产地，进入市场第一线，优选最靠谱的好货 >我们用产地直购的模式省去中间商来提供更低价格 >我们在乎每一个用户的反
C10538365	陪你淘	陪你淘，一个有温度的App  有没有觉得买东西的时候很孤独？ … 我常常觉得 一个人在茫茫海洋 淘我想要的东西 独自面对冷冷的手机屏幕 奋斗无数个日日夜夜 仅仅只为挑选一款适合自己的裙子 或者一只会五杀的鼠标 而陪你淘会伴你轻松的购物 给你本该属于你的温度  ● 看有趣的内容
